Company,Fuel_Type,CC,HP,Speed,Acceleration,Price,Torque,Seats,Price_Log,Torque_Log,CC_Scaled,HP_Scaled,Speed_Scaled,Acceleration_Scaled
Mitsubishi,Diesel,3200.0,189.0,180.0,10.5,42500.0,441.0,7.0,10.657282884047461,6.091309882077698,0.20930161569029204,-0.5321196641089679,-0.6876744965525989,0.8863968340298801
Mitsubishi,Diesel,2400.0,181.0,180.0,11.0,37500.0,430.0,7.0,10.53212287826962,6.066108090103747,-0.21118488080635417,-0.5680560028054792,-0.6876744965525989,1.0377842325935076
Mitsubishi,Diesel,2400.0,181.0,177.0,10.5,30000.0,430.0,5.0,10.308985993422082,6.066108090103747,-0.21118488080635417,-0.5680560028054792,-0.7442669744337997,0.8863968340298801
Mitsubishi,Petrol,2000.0,291.0,240.0,5.0,45000.0,407.0,5.0,10.714439990727769,6.0112671744041615,-0.4214281290546773,-0.07393134572844892,0.4441750610714167,-0.7788645501700209
Mitsubishi,Electric,16.0,66.0,130.0,15.0,24500.0,196.0,4.0,10.106469212026385,5.2832037287379885,-1.46423464036636,-1.084640871567829,-1.6308824612392787,2.2488834211025264
Mitsubishi,Petrol,1500.0,105.0,170.0,13.5,22500.0,141.0,7.0,10.021315031649332,4.955827057601261,-0.6842321893650811,-0.9094512204223365,-0.8763160894899349,1.7947212254116445
Mitsubishi,Diesel,2200.0,145.0,175.0,11.0,37500.0,360.0,7.0,10.53212287826962,5.8888779583328805,-0.3163065049305157,-0.72976952693978,-0.7819952930212669,1.0377842325935076
Mitsubishi,Petrol,1300.0,112.5,180.0,10.5,17500.0,140.0,5.0,9.770013301136158,4.948759890378168,-0.7893538134892427,-0.8757609028943572,-0.6876744965525989,0.8863968340298801
Mitsubishi,Petrol,2400.0,165.0,190.0,11.0,27500.0,217.0,7.0,10.221977646629885,5.384495062789089,-0.21118488080635417,-0.6399286801985018,-0.499032903615263,1.0377842325935076
Mitsubishi,Petrol,2500.0,181.0,190.0,9.5,33500.0,245.0,7.0,10.419330568113901,5.5053315359323625,-0.1586240687442734,-0.5680560028054792,-0.499032903615263,0.5836220369026255
Mitsubishi,Petrol,2500.0,181.0,190.0,9.5,32500.0,245.0,7.0,10.389026137075234,5.5053315359323625,-0.1586240687442734,-0.5680560028054792,-0.499032903615263,0.5836220369026255
Mitsubishi,Petrol,2500.0,181.0,190.0,9.5,30500.0,245.0,7.0,10.32551474894327,5.5053315359323625,-0.1586240687442734,-0.5680560028054792,-0.499032903615263,0.5836220369026255
Mitsubishi,Petrol,1500.0,152.0,180.0,9.8,29000.0,250.0,5.0,10.275085591132715,5.5254529391317835,-0.6842321893650811,-0.6983252305803327,-0.6876744965525989,0.6744544760408021
Mitsubishi,Petrol,2000.0,148.0,190.0,10.0,27000.0,197.0,5.0,10.203629181337648,5.288267030694535,-0.4214281290546773,-0.7162933999285883,-0.499032903615263,0.7350094354662527
Mitsubishi,Diesel,2400.0,181.0,177.0,10.5,31000.0,430.0,5.0,10.34177474101152,6.066108090103747,-0.21118488080635417,-0.5680560028054792,-0.7442669744337997,0.8863968340298801
Mitsubishi,Diesel,3200.0,189.0,180.0,10.5,47500.0,441.0,7.0,10.768506042432708,6.091309882077698,0.20930161569029204,-0.5321196641089679,-0.6876744965525989,0.8863968340298801
Mitsubishi,Diesel,2400.0,181.0,177.0,10.5,32500.0,430.0,5.0,10.389026137075234,6.066108090103747,-0.21118488080635417,-0.5680560028054792,-0.7442669744337997,0.8863968340298801
Mitsubishi,Petrol,1200.0,78.0,170.0,12.0,16000.0,100.0,5.0,9.680406499268875,4.61512051684126,-0.8419146255513235,-1.0307363635230622,-0.8763160894899349,1.3405590297207624
Mitsubishi,Petrol,1800.0,132.5,200.0,10.0,22500.0,175.5,5.0,10.021315031649332,5.173320876373351,-0.5265497531788388,-0.7859200561530789,-0.3103913106779271,0.7350094354662527
Mitsubishi,Diesel,2400.0,181.0,180.0,11.0,37500.0,430.0,7.0,10.53212287826962,6.066108090103747,-0.21118488080635417,-0.5680560028054792,-0.6876744965525989,1.0377842325935076
Mitsubishi,Petrol,1200.0,78.0,170.0,12.5,16000.0,100.0,5.0,9.680406499268875,4.61512051684126,-0.8419146255513235,-1.0307363635230622,-0.8763160894899349,1.4919464282843897
Mitsubishi,Petrol,2000.0,148.0,190.0,10.5,24000.0,197.0,5.0,10.085850775128717,5.288267030694535,-0.4214281290546773,-0.7162933999285883,-0.499032903615263,0.8863968340298801
Mitsubishi,Diesel,2100.0,145.0,175.0,11.5,32500.0,360.0,7.0,10.389026137075234,5.8888779583328805,-0.3688673169925965,-0.72976952693978,-0.7819952930212669,1.189171631157135
Mitsubishi,Diesel,3000.0,150.0,120.0,7.94,40000.0,370.0,2.0,10.596659732783579,5.916202062607435,0.10417999156613048,-0.7073093152544605,-1.8195240541766147,0.11129335338410816
Mitsubishi,Petrol,1600.0,115.0,190.0,11.5,18500.0,154.0,5.0,9.825580063659602,5.043425116919247,-0.6316713773030004,-0.8645307970516973,-0.499032903615263,1.189171631157135
Mitsubishi,Diesel,3200.0,189.0,180.0,10.5,47500.0,441.0,7.0,10.768506042432708,6.091309882077698,0.20930161569029204,-0.5321196641089679,-0.6876744965525989,0.8863968340298801
Mitsubishi,Petrol,1500.0,105.0,170.0,12.0,22500.0,141.0,7.0,10.021315031649332,4.955827057601261,-0.6842321893650811,-0.9094512204223365,-0.8763160894899349,1.3405590297207624
Mitsubishi,Plug-in Hybrid,2400.0,188.0,180.0,10.5,37500.0,199.0,5.0,10.53212287826962,5.298317366548036,-0.21118488080635417,-0.5366117064460318,-0.6876744965525989,0.8863968340298801
Mitsubishi,Petrol,2500.0,181.0,190.0,9.5,29000.0,245.0,7.0,10.275085591132715,5.5053315359323625,-0.1586240687442734,-0.5680560028054792,-0.499032903615263,0.5836220369026255
Mitsubishi,Diesel,2400.0,181.0,180.0,11.0,37500.0,430.0,7.0,10.53212287826962,6.066108090103747,-0.21118488080635417,-0.5680560028054792,-0.6876744965525989,1.0377842325935076
Mitsubishi,Diesel,2400.0,181.0,177.0,10.5,31000.0,430.0,5.0,10.34177474101152,6.066108090103747,-0.21118488080635417,-0.5680560028054792,-0.7442669744337997,0.8863968340298801
Mitsubishi,Petrol,2000.0,148.0,190.0,10.0,26500.0,197.0,5.0,10.184937747111391,5.288267030694535,-0.4214281290546773,-0.7162933999285883,-0.499032903615263,0.7350094354662527
Mitsubishi,Petrol,1200.0,78.0,170.0,12.5,16000.0,100.0,5.0,9.680406499268875,4.61512051684126,-0.8419146255513235,-1.0307363635230622,-0.8763160894899349,1.4919464282843897
Mitsubishi,Petrol,2500.0,181.0,190.0,9.5,32500.0,245.0,7.0,10.389026137075234,5.5053315359323625,-0.1586240687442734,-0.5680560028054792,-0.499032903615263,0.5836220369026255
Mitsubishi,Diesel,7500.0,240.0,120.0,5.860000000000001,80000.0,686.0,2.0,11.289794413577894,6.532334292222349,2.4694165343597656,-0.3030255049187084,-1.8195240541766147,-0.5184782246405815
Mitsubishi,Diesel Hybrid,3000.0,150.0,120.0,6.16,55000.0,370.0,2.0,10.915106645867503,5.916202062607435,0.10417999156613048,-0.7073093152544605,-1.8195240541766147,-0.42764578550240534
Mitsubishi,Petrol,1800.0,140.0,185.0,10.5,21500.0,170.0,5.0,9.975854724662028,5.14166355650266,-0.5265497531788388,-0.7522297386250996,-0.593353700083931,0.8863968340298801
Mitsubishi,Petrol,660.0,52.0,130.0,15.0,11000.0,60.0,4.0,9.305741456739435,4.110873864173311,-1.1257430106865596,-1.1475294642867238,-1.6308824612392787,2.2488834211025264
Mitsubishi,Petrol,2000.0,140.0,185.0,10.5,21500.0,170.0,7.0,9.975854724662028,5.14166355650266,-0.4214281290546773,-0.7522297386250996,-0.593353700083931,0.8863968340298801
Mitsubishi,Petrol,2000.0,148.0,200.0,10.0,22500.0,197.0,5.0,10.021315031649332,5.288267030694535,-0.4214281290546773,-0.7162933999285883,-0.3103913106779271,0.7350094354662527
Mitsubishi,Diesel,3200.0,189.0,180.0,10.5,47500.0,441.0,5.0,10.768506042432708,6.091309882077698,0.20930161569029204,-0.5321196641089679,-0.6876744965525989,0.8863968340298801
Mitsubishi,Petrol,2400.0,145.0,170.0,13.0,32500.0,206.0,7.0,10.389026137075234,5.332718793265369,-0.21118488080635417,-0.72976952693978,-0.8763160894899349,1.643333826848017
Mitsubishi,Petrol,660.0,64.0,130.0,15.5,13500.0,94.0,4.0,9.510519035757246,4.553876891600541,-1.1257430106865596,-1.0936249562419569,-1.6308824612392787,2.400270819666154
Mitsubishi,Petrol,2000.0,135.0,180.0,11.5,16500.0,181.0,7.0,9.711176264112805,5.204006687076795,-0.4214281290546773,-0.7746899503104191,-0.6876744965525989,1.189171631157135
Mitsubishi,Petrol,2400.0,160.0,190.0,11.0,22500.0,214.0,5.0,10.021315031649332,5.3706380281276624,-0.21118488080635417,-0.6623888918838213,-0.499032903615263,1.0377842325935076
Mitsubishi,Petrol,660.0,52.0,130.0,15.0,11000.0,60.0,4.0,9.305741456739435,4.110873864173311,-1.1257430106865596,-1.1475294642867238,-1.6308824612392787,2.2488834211025264
Mitsubishi,Petrol,660.0,64.0,140.0,13.5,13500.0,94.0,4.0,9.510519035757246,4.553876891600541,-1.1257430106865596,-1.0936249562419569,-1.4422408683019428,1.7947212254116445
Mitsubishi,Petrol,1500.0,147.0,200.0,9.5,27500.0,210.0,4.0,10.221977646629885,5.351858133476067,-0.6842321893650811,-0.7207854422656522,-0.3103913106779271,0.5836220369026255
Mitsubishi,Petrol,2000.0,154.0,200.0,10.0,20000.0,200.0,5.0,9.90353755128617,5.303304908059076,-0.4214281290546773,-0.6893411459062048,-0.3103913106779271,0.7350094354662527
Mitsubishi,Petrol,3800.0,225.0,190.0,9.5,31500.0,343.0,5.0,10.357774570341576,5.840641657373398,0.5246664880627767,-0.3704061399746671,-0.499032903615263,0.5836220369026255
Mitsubishi,Petrol,1800.0,138.0,190.0,11.5,22500.0,173.0,5.0,10.021315031649332,5.159055299214529,-0.5265497531788388,-0.7612138232992274,-0.499032903615263,1.189171631157135
Mitsubishi,Petrol,3000.0,210.0,220.0,8.5,37500.0,270.0,5.0,10.53212287826962,5.602118820879701,0.10417999156613048,-0.43778677503062574,0.06689187519674483,0.2808472397753707
Mitsubishi,Petrol,660.0,48.0,120.0,16.0,11000.0,60.0,4.0,9.305741456739435,4.110873864173311,-1.1257430106865596,-1.1654976336349794,-1.8195240541766147,2.551658218229781
Mitsubishi,Electric,16.0,64.0,100.0,10.459999999999999,19000.0,196.0,2.0,9.852246888342531,5.2832037287379885,-1.46423464036636,-1.0936249562419569,-2.1968072400512866,0.8742858421447897
Mazda,Petrol,2000.0,155.0,200.0,8.9,24000.0,213.0,5.0,10.085850775128717,5.365976015021851,-0.4214281290546773,-0.6848491035691409,-0.3103913106779271,0.4019571586262727
Mazda,Petrol,2500.0,186.0,210.0,8.3,26000.0,252.0,5.0,10.165890277802454,5.53338948872752,-0.1586240687442734,-0.5455957911201597,-0.12174971774059111,0.22029228034991996
Mazda,Petrol,2500.0,250.0,240.0,6.4,31000.0,420.0,5.0,10.34177474101152,6.042632833682381,-0.1586240687442734,-0.25810508154806927,0.4441750610714167,-0.35497983419186413
Mazda,Petrol,2000.0,146.0,180.0,9.5,23000.0,197.0,5.0,10.043292972227004,5.288267030694535,-0.4214281290546773,-0.7252774846027161,-0.6876744965525989,0.5836220369026255
Mazda,Petrol,2500.0,186.0,204.0,8.7,25500.0,252.0,5.0,10.146472946063877,5.53338948872752,-0.1586240687442734,-0.5455957911201597,-0.23493467350299269,0.34140219920082143
Mazda,Petrol,2500.0,187.0,200.0,8.8,29000.0,252.0,5.0,10.275085591132715,5.53338948872752,-0.1586240687442734,-0.5411037487830958,-0.3103913106779271,0.3716796789135473
Mazda,Petrol,2500.0,256.0,220.0,6.9,32500.0,434.0,5.0,10.389026137075234,6.075346031088684,-0.1586240687442734,-0.23115282752568583,0.06689187519674483,-0.20359243562823678
Mazda,Diesel,2200.0,187.0,200.0,9.2,39000.0,450.0,7.0,10.571342565808699,6.111467339502679,-0.3163065049305157,-0.5411037487830958,-0.3103913106779271,0.4927895977644488
Mazda,Petrol,2500.0,250.0,210.0,7.2,41500.0,420.0,7.0,10.633472802314019,6.042632833682381,-0.1586240687442734,-0.25810508154806927,-0.12174971774059111,-0.11275999649006041
Mazda,Petrol,3300.0,340.0,240.0,6.2,55000.0,500.0,7.0,10.915106645867503,6.2166061010848646,0.2618624277523728,0.14617872878768276,0.4441750610714167,-0.41553479361731516
Mazda,Petrol,2000.0,181.0,225.0,6.5,30000.0,205.0,2.0,10.308985993422082,5.327876168789581,-0.4214281290546773,-0.5680560028054792,0.1612126716654128,-0.32470235447913876
Mazda,Petrol,2000.0,181.0,225.0,6.5,36500.0,205.0,2.0,10.505094936455558,5.327876168789581,-0.4214281290546773,-0.5680560028054792,0.1612126716654128,-0.32470235447913876
Mazda,Electric,35.5,143.0,140.0,9.7,35000.0,271.0,5.0,10.463131911491967,5.605802066295998,-1.453985282014254,-0.7387536116139078,-1.4422408683019428,0.6441769963280761
Mazda,Petrol,2000.0,158.0,190.0,9.6,25000.0,202.0,5.0,10.12667110305036,5.313205979041787,-0.4214281290546773,-0.6713729765579491,-0.499032903615263,0.6138995166153508
Mazda,Petrol,2300.0,244.0,210.0,7.9,30500.0,350.0,5.0,10.32551474894327,5.860786223465865,-0.26374569286843497,-0.28505733557045276,-0.12174971774059111,0.09918236149901796
Mazda,Petrol,3000.0,200.0,190.0,9.0,27000.0,270.0,5.0,10.203629181337648,5.602118820879701,0.10417999156613048,-0.48270719840126486,-0.499032903615263,0.43223463833899806
Mazda,Diesel,2500.0,143.0,170.0,11.5,22500.0,330.0,5.0,10.021315031649332,5.802118375377063,-0.1586240687442734,-0.7387536116139078,-0.8763160894899349,1.189171631157135
Mazda,Diesel,3200.0,200.0,180.0,10.0,31000.0,470.0,5.0,10.34177474101152,6.154858094016418,0.20930161569029204,-0.48270719840126486,-0.6876744965525989,0.7350094354662527
Mazda,Petrol,1300.0,276.0,250.0,5.5,40000.0,314.0,4.0,10.596659732783579,5.752572638825633,-0.7893538134892427,-0.1413119807844076,0.6328166540087526,-0.6274771516063935
Mazda,Petrol,1200.0,110.0,180.0,8.9,17500.0,145.0,4.0,9.770013301136158,4.983606621708336,-0.8419146255513235,-0.886991008737017,-0.6876744965525989,0.4019571586262727
Mazda,Petrol (Hybrid),3195.2,446.0,284.0,4.34,86000.0,620.0,2.0,11.362114203075018,6.431331081933479,0.20677869671131205,0.6223352165164574,1.274198069995695,-0.9786959162740091
Mazda,Petrol,1600.0,105.0,180.0,10.5,16000.0,145.0,5.0,9.680406499268875,4.983606621708336,-0.6316713773030004,-0.9094512204223365,-0.6876744965525989,0.8863968340298801
Mazda,Petrol,1500.0,100.0,175.0,11.0,14000.0,135.0,5.0,9.546884034617925,4.912654885736052,-0.6842321893650811,-0.931911432107656,-0.7819952930212669,1.0377842325935076
Mazda,Petrol,2000.0,138.0,190.0,9.8,21000.0,180.0,7.0,9.952325334619427,5.198497031265826,-0.4214281290546773,-0.7612138232992274,-0.499032903615263,0.6744544760408021
Mazda,Petrol,1500.0,108.0,180.0,10.2,15500.0,142.0,5.0,9.648659816955295,4.962844630259907,-0.6842321893650811,-0.8959750934111448,-0.6876744965525989,0.7955643948917035
Mazda,Petrol,2300.0,210.0,215.0,8.2,27500.0,280.0,5.0,10.221977646629885,5.638354669333745,-0.26374569286843497,-0.43778677503062574,-0.027428921271923146,0.19001480063719406
Mazda,Petrol,2000.0,280.0,240.0,6.0,45000.0,300.0,4.0,10.714439990727769,5.707110264748875,-0.4214281290546773,-0.12334381143615195,0.4441750610714167,-0.47608975304276613
Mazda,Petrol,2500.0,192.0,210.0,8.5,25000.0,252.0,5.0,10.12667110305036,5.53338948872752,-0.1586240687442734,-0.5186435370977762,-0.12174971774059111,0.2808472397753707
Mazda,Petrol,1300.0,130.0,170.0,11.5,22500.0,165.0,5.0,10.021315031649332,5.111987788356544,-0.7893538134892427,-0.7971501619957387,-0.8763160894899349,1.189171631157135
Mazda,Petrol,2000.0,140.0,190.0,9.5,20000.0,180.0,5.0,9.90353755128617,5.198497031265826,-0.4214281290546773,-0.7522297386250996,-0.499032903615263,0.5836220369026255
Mazda,Petrol,3000.0,205.0,220.0,8.0,27500.0,270.0,5.0,10.221977646629885,5.602118820879701,0.10417999156613048,-0.4602469867159453,0.06689187519674483,0.12945984121174334
Mazda,Petrol,1800.0,135.0,180.0,10.5,17500.0,170.0,5.0,9.770013301136158,5.14166355650266,-0.5265497531788388,-0.7746899503104191,-0.6876744965525989,0.8863968340298801
Mazda,Petrol,1600.0,110.0,175.0,11.2,16000.0,145.0,5.0,9.680406499268875,4.983606621708336,-0.6316713773030004,-0.886991008737017,-0.7819952930212669,1.0983391920189582
Mazda,Petrol,660.0,63.0,140.0,15.5,10500.0,90.0,4.0,9.259225769705994,4.51085950651685,-1.1257430106865596,-1.0981169985790207,-1.4422408683019428,2.400270819666154
Mazda,Petrol,657.0,63.0,140.0,11.0,15000.0,85.0,2.0,9.61587214452889,4.454347296253507,-1.1273198350484221,-1.0981169985790207,-1.4422408683019428,1.0377842325935076
Mazda,Petrol,660.0,54.0,130.0,16.0,9000.0,80.0,4.0,9.105090961257085,4.394449154672439,-1.1257430106865596,-1.138545379612596,-1.6308824612392787,2.551658218229781
Mazda,Petrol,1500.0,113.0,170.0,11.0,16000.0,140.0,5.0,9.680406499268875,4.948759890378168,-0.6842321893650811,-0.8735148817258251,-0.8763160894899349,1.0377842325935076
Mazda,Petrol,2500.0,164.0,210.0,8.8,21000.0,215.0,4.0,9.952325334619427,5.375278407684165,-0.1586240687442734,-0.6444207225355657,-0.12174971774059111,0.3716796789135473
Mazda,Petrol,3000.0,200.0,185.0,9.5,27500.0,265.0,7.0,10.221977646629885,5.583496308781699,0.10417999156613048,-0.48270719840126486,-0.593353700083931,0.5836220369026255
Mazda,Petrol,2600.0,120.0,160.0,12.0,22500.0,200.0,5.0,10.021315031649332,5.303304908059076,-0.10606325668219263,-0.8420705853663778,-1.0649576824272708,1.3405590297207624
Mazda,Petrol,3000.0,200.0,200.0,9.0,25000.0,265.0,5.0,10.12667110305036,5.583496308781699,0.10417999156613048,-0.48270719840126486,-0.3103913106779271,0.43223463833899806
Mazda,Petrol,2500.0,160.0,190.0,8.5,20000.0,210.0,5.0,9.90353755128617,5.351858133476067,-0.1586240687442734,-0.6623888918838213,-0.499032903615263,0.2808472397753707
Mazda,Petrol,660.0,63.0,130.0,15.0,10000.0,85.0,4.0,9.210440366976517,4.454347296253507,-1.1257430106865596,-1.0981169985790207,-1.6308824612392787,2.2488834211025264
Mazda,Petrol,1800.0,115.0,160.0,12.5,22500.0,155.0,5.0,10.021315031649332,5.049856007249537,-0.5265497531788388,-0.8645307970516973,-1.0649576824272708,1.4919464282843897
Mazda,Diesel,3000.0,130.0,120.0,15.0,27500.0,300.0,2.0,10.221977646629885,5.707110264748875,0.10417999156613048,-0.7971501619957387,-1.8195240541766147,2.2488834211025264
Mazda,Petrol/Diesel,2500.0,187.0,200.0,8.5,42500.0,250.0,5.0,10.657282884047461,5.5254529391317835,-0.1586240687442734,-0.5411037487830958,-0.3103913106779271,0.2808472397753707
Mazda,Petrol,3000.0,250.0,210.0,7.5,47500.0,400.0,7.0,10.768506042432708,5.993961427306569,0.10417999156613048,-0.25810508154806927,-0.12174971774059111,-0.02192755735188404
Mazda,Petrol,1500.0,75.0,120.0,18.0,16500.0,105.0,2.0,9.711176264112805,4.663439094112067,-0.6842321893650811,-1.0442124905342538,-1.8195240541766147,3.1572078124842906
Mazda,Petrol/Diesel,2000.0,100.0,160.0,14.0,20000.0,140.0,3.0,9.90353755128617,4.948759890378168,-0.4214281290546773,-0.931911432107656,-1.0649576824272708,1.9461086239752718
Mazda,Petrol/Diesel,2500.0,115.0,160.0,12.5,22000.0,160.0,7.0,9.99884318585288,5.081404364984463,-0.1586240687442734,-0.8645307970516973,-1.0649576824272708,1.4919464282843897
Mazda,Petrol,1300.0,75.0,130.0,15.5,11000.0,110.0,5.0,9.305741456739435,4.709530201312334,-0.7893538134892427,-1.0442124905342538,-1.6308824612392787,2.400270819666154
Mazda,Petrol,1800.0,125.0,185.0,9.0,16500.0,170.0,5.0,9.711176264112805,5.14166355650266,-0.5265497531788388,-0.8196103736810583,-0.593353700083931,0.43223463833899806
Mazda,Petrol,2500.0,170.0,215.0,8.5,27500.0,230.0,5.0,10.221977646629885,5.442417710521793,-0.1586240687442734,-0.6174684685131823,-0.027428921271923146,0.2808472397753707
Mazda,Petrol,3000.0,200.0,220.0,7.5,32500.0,260.0,5.0,10.389026137075234,5.564520407322694,0.10417999156613048,-0.48270719840126486,0.06689187519674483,-0.02192755735188404
Mazda,Petrol,1300.0,70.0,155.0,13.0,13500.0,110.0,5.0,9.510519035757246,4.709530201312334,-0.7893538134892427,-1.0666727022195734,-1.1592784788959387,1.643333826848017
Mazda,Petrol,1200.0,60.0,130.0,16.0,11000.0,90.0,4.0,9.305741456739435,4.51085950651685,-0.8419146255513235,-1.1115931255902125,-1.6308824612392787,2.551658218229781
Mazda,Petrol,1500.0,85.0,145.0,14.0,13500.0,120.0,5.0,9.510519035757246,4.795790545596741,-0.6842321893650811,-0.9992920671636147,-1.3479200718332747,1.9461086239752718
Mazda,Petrol,1308.0,130.0,185.0,8.5,22500.0,220.0,4.0,10.021315031649332,5.3981627015177525,-0.7851489485242763,-0.7971501619957387,-0.593353700083931,0.2808472397753707
Mazda,Petrol,1588.0,135.0,190.0,8.0,27500.0,210.0,4.0,10.221977646629885,5.351858133476067,-0.6379786747504501,-0.7746899503104191,-0.499032903615263,0.12945984121174334
Mazda,Petrol,1308.0,280.0,250.0,5.5,37500.0,290.0,2.0,10.53212287826962,5.673323267171493,-0.7851489485242763,-0.12334381143615195,0.6328166540087526,-0.6274771516063935
